a 	 ఒక 	ఒక పుస్తకం నా దగ్గర ఉంది.	I have a book.
pig 	 పంది 	న    	na   
pile 	 కుప్ప 	న    	na   
pile up 	 పోగు 	న    	na   
pill 	 మాత్ర 	న    	na   
pilot 	 పైలట్ 	న    	na   
pin 	 పిన్ 	న    	na   
pink 	 గులాబీ రంగు 	న    	na   
pint 	 పింట్ 	న    	na   
pipe 	 పైపు 	న    	na   
pitch 	 పిచ్ 	న    	na   
pity 	 జాలి 	న    	na   
place 	 స్థలం 	న    	na   
plain 	 సాదా 	న    	na   
plan 	 ప్రణాళిక 	న    	na   
plane 	 విమానం 	న    	na   
planet 	 గ్రహం 	న    	na   
planning 	 ప్రణాళిక 	న    	na   
plant 	 మొక్క 	న    	na   
plastic 	 ప్లాస్టిక్ 	న    	na   
plate 	 ప్లేట్ 	న    	na   
platform 	 వేదిక 	న    	na   
play 	 ఆడండి 	న    	na   
play about 	 గురించి ప్లే 	న    	na   
player 	 ఆటగాడు 	న    	na   
play with 	 తో ఆడుకోండి 	న    	na   
pleasant 	 ఆహ్లాదకరమైన 	న    	na   
pleasantly 	 ఆహ్లాదకరంగా 	న    	na   
please 	 దయచేసి 	న    	na   
pleased 	 సంతోషించారు 	న    	na   
pleasing 	 ఆహ్లాదకరమైన 	న    	na   
pleasure 	 ఆనందం 	న    	na   
plenty 	 పుష్కలంగా 	న    	na   
plot 	 ప్లాట్లు 	న    	na   
plug 	 ప్లగ్ 	న    	na   
plug in 	 ప్లగ్ ఇన్ చేయండి 	న    	na   
plus 1 	 ప్లస్ 1 	న    	na   
p.m. 	 p.m. 	న    	na   
pocket 	 జేబు 	న    	na   
poem 	 పద్యం 	న    	na   
poetry 	 కవిత్వం 	న    	na   
point 	 పాయింట్ 	న    	na   
pointed 	 ఎత్తి చూపారు 	న    	na   
point out 	 ఎత్తి చూపుతారు 	న    	na   
poison 	 విషం 	న    	na   
poisonous 	 విషపూరితమైన 	న    	na   
pole 	 పోల్ 	న    	na   
police 	 పోలీసు 	న    	na   
policy 	 విధానం 	న    	na   
polish 	 పాలిష్ 	న    	na   
polite 	 మర్యాదపూర్వకమైన 	న    	na   
politely 	 మర్యాదగా 	న    	na   
political 	 రాజకీయ 	న    	na   
politically 	 రాజకీయంగా 	న    	na   
politician 	 రాజకీయ నాయకుడు 	న    	na   
politics 	 రాజకీయాలు 	న    	na   
pollution 	 కాలుష్యం 	న    	na   
pool 	 కొలను 	న    	na   
poor 	 పేదవాడు 	న    	na   
pop 	 పాప్ 	న    	na   
popular 	 ప్రజాదరణ పొందింది 	న    	na   
population 	 జనాభా 	న    	na   
port 	 ఓడరేవు 	న    	na   
pose 	 భంగిమలో 	న    	na   
position 	 స్థానం 	న    	na   
positive 	 సానుకూల 	న    	na   
possess 	 కలిగి ఉంటాయి 	న    	na   
possession 	 స్వాధీనం 	న    	na   
possibility 	 అవకాశం 	న    	na   
possible 	 సాధ్యం 	న    	na   
possibly 	 బహుశా 	న    	na   
post 	 పోస్ట్ 	న    	na   
post office 	 పోస్టాఫీసు 	న    	na   
pot 	 కుండ 	న    	na   
potato 	 బంగాళదుంప 	న    	na   
potential 	 సంభావ్య 	న    	na   
potentially 	 సంభావ్యంగా 	న    	na   
pound 	 పౌండ్ 	న    	na   
pour 	 పోయాలి 	న    	na   
powder 	 పొడి 	న    	na   
power 	 శక్తి 	న    	na   
powerful 	 శక్తివంతమైన 	న    	na   
practical 	 ఆచరణాత్మకమైనది 	న    	na   
practically 	 ఆచరణాత్మకంగా 	న    	na   
practice 	 సాధన 	న    	na   
practise 	 సాధన 	న    	na   
praise 	 ప్రశంసలు 	న    	na   
pray 	 ప్రార్థించండి 	న    	na   
prayer 	 ప్రార్థన 	న    	na   
precise 	 ఖచ్చితమైన 	న    	na   
precisely 	 ఖచ్చితంగా 	న    	na   
predict 	 అంచనా వేయండి 	న    	na   
prefer 	 ఇష్టపడతారు 	న    	na   
preference 	 ప్రాధాన్యత 	న    	na   
pregnant 	 గర్భవతి 	న    	na   
premises 	 ప్రాంగణంలో 	న    	na   
preparation 	 తయారీ 	న    	na   
prepare 	 సిద్ధం 	న    	na   
prepared 	 సిద్ధం 	న    	na   
presence 	 ఉనికిని 	న    	na   
present 	 ప్రస్తుతం 	న    	na   
presentation 	 ప్రదర్శన 	న    	na   
preserve 	 సంరక్షించు 	న    	na   
president 	 అధ్యక్షుడు 	న    	na   
press 	 నొక్కండి 	న    	na   
pressure 	 ఒత్తిడి 	న    	na   
presumably 	 బహుశా 	న    	na   
pretend 	 నటిస్తారు 	న    	na   
pretty 	 అందంగా 	న    	na   
prevent 	 నిరోధిస్తాయి 	న    	na   
previous 	 మునుపటి 	న    	na   
previously 	 గతంలో 	న    	na   
price 	 ధర 	న    	na   
pride 	 గర్వం 	న    	na   
priest 	 పూజారి 	న    	na   
primarily 	 ప్రధానంగా 	న    	na   
primary 	 ప్రాథమిక 	న    	na   
prime minister 	 ప్రధాన మంత్రి 	న    	na   
prince 	 యువరాజు 	న    	na   
princess 	 యువరాణి 	న    	na   
principle 	 సూత్రం 	న    	na   
print 	 ప్రింట్ 	న    	na   
printer 	 ప్రింటర్ 	న    	na   
printing 	 ప్రింటింగ్ 	న    	na   
print off 	 ప్రింట్ ఆఫ్ 	న    	na   
prior 	 ముందు 	న    	na   
priority 	 ప్రాధాన్యత 	న    	na   
prison 	 జైలు 	న    	na   
prisoner 	 ఖైదీ 	న    	na   
private 	 ప్రైవేట్ 	న    	na   
privately 	 ప్రైవేట్u200cగా 	న    	na   
prize 	 బహుమతి 	న    	na   
probable 	 సంభావ్య 	న    	na   
probably 	 బహుశా 	న    	na   
problem 	 సమస్య 	న    	na   
procedure 	 ప్రక్రియ 	న    	na   
proceed 	 కొనసాగండి 	న    	na   
process 1 	 ప్రక్రియ 1 	న    	na   
produce 	 ఉత్పత్తి చేస్తాయి 	న    	na   
producer 	 నిర్మాత 	న    	na   
product 	 ఉత్పత్తి 	న    	na   
production 	 ఉత్పత్తి 	న    	na   
profession 	 వృత్తి 	న    	na   
professional 	 వృత్తిపరమైన 	న    	na   
professor 	 ప్రొఫెసర్ 	న    	na   
profit 	 లాభం 	న    	na   
program 	 కార్యక్రమం 	న    	na   
programme 	 కార్యక్రమం 	న    	na   
progress 	 పురోగతి 	న    	na   
project 	 ప్రాజెక్ట్ 	న    	na   
promise 	 వాగ్దానం 	న    	na   
promote 	 ప్రచారం చేయండి 	న    	na   
promotion 	 ప్రమోషన్ 	న    	na   
prompt 	 ప్రాంప్ట్ 	న    	na   
promptly 	 వెంటనే 	న    	na   
pronounce 	 పలుకుతారు 	న    	na   
pronunciation 	 ఉచ్చారణ 	న    	na   
proof 	 రుజువు 	న    	na   
proper 	 సరైన 	న    	na   
properly 	 సరిగ్గా 	న    	na   
property 	 ఆస్తి 	న    	na   
proportion 	 నిష్పత్తి 	న    	na   
proposal 	 ప్రతిపాదన 	న    	na   
propose 	 ప్రతిపాదించండి 	న    	na   
prospect 	 అవకాశం 	న    	na   
protect 	 రక్షించండి 	న    	na   
protection 	 రక్షణ 	న    	na   
protest 	 నిరసన 	న    	na   
proud 	 గర్వంగా ఉంది 	న    	na   
proudly 	 గర్వంగా 	న    	na   
prove 	 నిరూపించండి 	న    	na   
provide 	 అందిస్తాయి 	న    	na   
provided 	 అందించారు 	న    	na   
providing 	 అందించడం 	న    	na   
pub 	 పబ్ 	న    	na   
public 	 పబ్లిక్ 	న    	na   
publication 	 ప్రచురణ 	న    	na   
publicity 	 ప్రచారం 	న    	na   
publicly 	 బహిరంగంగా 	న    	na   
publish 	 ప్రచురించండి 	న    	na   
publishing 	 ప్రచురించడం 	న    	na   
pull 	 లాగండి 	న    	na   
pull apart 	 వేరుగా లాగండి 	న    	na   
pull down 	 క్రిందికి లాగండి 	న    	na   
pull in 	 లోపలికి లాగండి 	న    	na   
pull off 	 లాగండి 	న    	na   
pull out 	 బయటకు లాగండి 	న    	na   
pull over 	 పైకి లాగండి 	న    	na   
pull through 	 ద్వారా లాగండి 	న    	na   
pull together 	 కలిసి లాగండి 	న    	na   
pull up 	 పైకి లాగండి 	న    	na   
punch 	 పంచ్ 	న    	na   
punish 	 శిక్షించండి 	న    	na   
punishment 	 శిక్ష 	న    	na   
pupil 	 విద్యార్థి 	న    	na   
purchase 	 కొనుగోలు 	న    	na   
pure 	 స్వచ్ఛమైన 	న    	na   
purely 	 పూర్తిగా 	న    	na   
purple 	 ఊదా రంగు 	న    	na   
purpose 	 ప్రయోజనం 	న    	na   
pursue 	 కొనసాగించు 	న    	na   
push 	 పుష్ 	న    	na   
push about 	 గురించి పుష్ 	న    	na   
push forward 	 ముందుకు నెట్టండి 	న    	na   
put 	 చాలు 	న    	na   
put away 	 దూరంగా ఉంచారు 	న    	na   
put back 	 తిరిగి చాలు 	న    	na   
put down 	 దించేశాడు 	న    	na   
put forward 	 ముందుంచారు 	న    	na   
put in 	 పెట్టింది 	న    	na   
put off 	 నిలిపివేసింది 	న    	na   
put on 	 చాలు 	న    	na   
put out 	 బయట పెట్టాడు 	న    	na   
put through 	 ద్వారా చాలు 	న    	na   
put together 	 కలిసి ఉంచారు 	న    	na   
put up 	 చాలు 	న    	na   
put up with 	 తో పెట్టాడు 	న    	na   
qualification 	 అర్హత 	న    	na   
qualified 	 అర్హత సాధించారు 	న    	na   
qualify 	 అర్హత 	న    	na   
quality 	 నాణ్యత 	న    	na   
quantity 	 పరిమాణం 	న    	na   
quarter 	 త్రైమాసికం 	న    	na   
queen 	 రాణి 	న    	na   
question 	 ప్రశ్న 	న    	na   
quick 	 త్వరగా 	న    	na   
quickly 	 త్వరగా 	న    	na   
quiet 	 నిశ్శబ్దంగా 	న    	na   
quietly 	 నిశ్శబ్దంగా 	న    	na   
quit 	 విడిచిపెట్టు 	న    	na   
quite 	 చాలా 	న    	na   
quote 	 కోట్ 	న    	na   
race 	 జాతి 	న    	na   
racing 	 రేసింగ్ 	న    	na   
radio 	 రేడియో 	న    	na   
rail 	 రైలు 	న    	na   
railroad 	 రైలుమార్గం 	న    	na   
railway 	 రైల్వే 	న    	na   
rain 	 వర్షం 	న    	na   
raise 	 పెంచండి 	న    	na   
range 	 పరిధి 	న    	na   
rank 	 ర్యాంక్ 	న    	na   
rapid 	 వేగవంతమైన 	న    	na   
rapidly 	 వేగంగా 	న    	na   
rare 	 అరుదైన 	న    	na   
rarely 	 అరుదుగా 	న    	na   
rate 	 రేటు 	న    	na   
rather 	 కాకుండా 	న    	na   
raw 	 ముడి 	న    	na   
re- 	 తిరిగి- 	న    	na   
reach 	 చేరుకుంటాయి 	న    	na   
react 	 ప్రతిస్పందిస్తాయి 	న    	na   
reaction 	 ప్రతిచర్య 	న    	na   
read 	 చదివాడు 	న    	na   
reader 	 పాఠకుడు 	న    	na   
reading 	 చదవడం 	న    	na   
read out 	 చదవండి 	న    	na   
read over 	 పైగా చదివాను 	న    	na   
ready 	 సిద్ధంగా 	న    	na   
real 	 నిజమైన 	న    	na   
realistic 	 వాస్తవికమైనది 	న    	na   
reality 	 వాస్తవికత 	న    	na   
realize 	 గ్రహించండి 	న    	na   
really 	 నిజంగా 	న    	na   
rear 	 వెనుక 	న    	na   
reason 	 కారణం 	న    	na   
reasonable 	 సహేతుకమైనది 	న    	na   
reasonably 	 సహేతుకంగా 	న    	na   
recall 	 రీకాల్ 	న    	na   
